SI ASCII format			1000
X		Y		Z		Zero
m/s^2		m/s^2		m/s^2
10.000000000	0.000000 	0.000000 	0.000000
-0.038882401 	0.000000 	0.000000 	0.000000 
-0.036864464 	0.000000 	0.000000 	0.000000 
-0.034846527 	0.000000 	0.000000 	0.000000 
-0.032828590 	0.000000 	0.000000 	0.000000 
-0.030810653 	0.000000 	0.000000 	0.000000 
-0.028792716 	0.000000 	0.000000 	0.000000 
-0.026774778 	0.000000 	0.000000 	0.000000 
-0.024756841 	0.000000 	0.000000 	0.000000 
-0.022738904 	0.000000 	0.000000 	0.000000 
-0.020720967 	0.000000 	0.000000 	0.000000 
-0.018703030 	0.000000 	0.000000 	0.000000 
-0.016685093 	0.000000 	0.000000 	0.000000 
-0.014667155 	0.000000 	0.000000 	0.000000 
-0.012649218 	0.000000 	0.000000 	0.000000 
-0.010631281 	0.000000 	0.000000 	0.000000 
-0.008613344 	0.000000 	0.000000 	0.000000 
-0.006595407 	0.000000 	0.000000 	0.000000 
-0.004577470 	0.000000 	0.000000 	0.000000 
-0.002559532 	0.000000 	0.000000 	0.000000 
-0.000541595 	0.000000 	0.000000 	0.000000 
0.001476342 	0.000000 	0.000000 	0.000000 
0.000543517 	0.000000 	0.000000 	0.000000 
-0.000389308 	0.000000 	0.000000 	0.000000 
-0.001322133 	0.000000 	0.000000 	0.000000 
-0.002254958 	0.000000 	0.000000 	0.000000 
-0.003187783 	0.000000 	0.000000 	0.000000 
-0.004120608 	0.000000 	0.000000 	0.000000 
-0.005053433 	0.000000 	0.000000 	0.000000 
-0.005986258 	0.000000 	0.000000 	0.000000 
-0.006919083 	0.000000 	0.000000 	0.000000 
-0.007851908 	0.000000 	0.000000 	0.000000 
-0.008784733 	0.000000 	0.000000 	0.000000 
-0.009717558 	0.000000 	0.000000 	0.000000 
-0.010650383 	0.000000 	0.000000 	0.000000 
-0.011583208 	0.000000 	0.000000 	0.000000 
-0.012516033 	0.000000 	0.000000 	0.000000 
-0.013448858 	0.000000 	0.000000 	0.000000 
-0.014381683 	0.000000 	0.000000 	0.000000 
-0.015314508 	0.000000 	0.000000 	0.000000 
-0.016247333 	0.000000 	0.000000 	0.000000 
-0.017180158 	0.000000 	0.000000 	0.000000 
-0.017202030 	0.000000 	0.000000 	0.000000 
-0.017223902 	0.000000 	0.000000 	0.000000 
-0.017245774 	0.000000 	0.000000 	0.000000 
-0.017267646 	0.000000 	0.000000 	0.000000 
-0.017289518 	0.000000 	0.000000 	0.000000 
-0.017311390 	0.000000 	0.000000 	0.000000 
-0.017333262 	0.000000 	0.000000 	0.000000 
-0.017355134 	0.000000 	0.000000 	0.000000 
-0.017377006 	0.000000 	0.000000 	0.000000 
-0.017398878 	0.000000 	0.000000 	0.000000 
-0.017420750 	0.000000 	0.000000 	0.000000 
-0.017442622 	0.000000 	0.000000 	0.000000 
-0.017464494 	0.000000 	0.000000 	0.000000 
-0.017486366 	0.000000 	0.000000 	0.000000 
-0.017508239 	0.000000 	0.000000 	0.000000 
-0.017530111 	0.000000 	0.000000 	0.000000 
-0.017551983 	0.000000 	0.000000 	0.000000 
-0.017573855 	0.000000 	0.000000 	0.000000 
-0.017595727 	0.000000 	0.000000 	0.000000 
-0.017617599 	0.000000 	0.000000 	0.000000 
-0.018244492 	0.000000 	0.000000 	0.000000 
-0.018871386 	0.000000 	0.000000 	0.000000 
-0.019498279 	0.000000 	0.000000 	0.000000 
-0.020125172 	0.000000 	0.000000 	0.000000 
-0.020752066 	0.000000 	0.000000 	0.000000 
-0.021378959 	0.000000 	0.000000 	0.000000 
-0.022005852 	0.000000 	0.000000 	0.000000 
-0.022632746 	0.000000 	0.000000 	0.000000 
-0.023259639 	0.000000 	0.000000 	0.000000 
-0.023886532 	0.000000 	0.000000 	0.000000 
-0.024513426 	0.000000 	0.000000 	0.000000 
-0.025140319 	0.000000 	0.000000 	0.000000 
-0.025767212 	0.000000 	0.000000 	0.000000 
-0.026394106 	0.000000 	0.000000 	0.000000 
-0.027020999 	0.000000 	0.000000 	0.000000 
-0.027647892 	0.000000 	0.000000 	0.000000 
-0.028274786 	0.000000 	0.000000 	0.000000 
-0.028901679 	0.000000 	0.000000 	0.000000 
-0.029528572 	0.000000 	0.000000 	0.000000 
-0.030155466 	0.000000 	0.000000 	0.000000 
-0.030146989 	0.000000 	0.000000 	0.000000 
-0.030138512 	0.000000 	0.000000 	0.000000 
-0.030130036 	0.000000 	0.000000 	0.000000 
-0.030121559 	0.000000 	0.000000 	0.000000 
-0.030113082 	0.000000 	0.000000 	0.000000 
-0.030104606 	0.000000 	0.000000 	0.000000 
-0.030096129 	0.000000 	0.000000 	0.000000 
-0.030087652 	0.000000 	0.000000 	0.000000 
-0.030079176 	0.000000 	0.000000 	0.000000 
-0.030070699 	0.000000 	0.000000 	0.000000 
-0.030062222 	0.000000 	0.000000 	0.000000 
-0.030053746 	0.000000 	0.000000 	0.000000 
-0.030045269 	0.000000 	0.000000 	0.000000 
-0.030036792 	0.000000 	0.000000 	0.000000 
-0.030028316 	0.000000 	0.000000 	0.000000 
-0.030019839 	0.000000 	0.000000 	0.000000 
-0.030011362 	0.000000 	0.000000 	0.000000 
-0.030002886 	0.000000 	0.000000 	0.000000 
-0.029994409 	0.000000 	0.000000 	0.000000 
-0.029985932 	0.000000 	0.000000 	0.000000 
-0.029373592 	0.000000 	0.000000 	0.000000 
-0.028761252 	0.000000 	0.000000 	0.000000 
-0.028148911 	0.000000 	0.000000 	0.000000 
-0.027536571 	0.000000 	0.000000 	0.000000 
-0.026924231 	0.000000 	0.000000 	0.000000 
-0.026311891 	0.000000 	0.000000 	0.000000 
-0.025699550 	0.000000 	0.000000 	0.000000 
-0.025087210 	0.000000 	0.000000 	0.000000 
-0.024474870 	0.000000 	0.000000 	0.000000 
-0.023862530 	0.000000 	0.000000 	0.000000 
-0.023250189 	0.000000 	0.000000 	0.000000 
-0.022637849 	0.000000 	0.000000 	0.000000 
-0.022025509 	0.000000 	0.000000 	0.000000 
-0.021413169 	0.000000 	0.000000 	0.000000 
-0.020800828 	0.000000 	0.000000 	0.000000 
-0.020188488 	0.000000 	0.000000 	0.000000 
-0.019576148 	0.000000 	0.000000 	0.000000 
-0.018963808 	0.000000 	0.000000 	0.000000 
-0.018351467 	0.000000 	0.000000 	0.000000 
-0.017739127 	0.000000 	0.000000 	0.000000 
-0.018072409 	0.000000 	0.000000 	0.000000 
-0.018405690 	0.000000 	0.000000 	0.000000 
-0.018738972 	0.000000 	0.000000 	0.000000 
-0.019072253 	0.000000 	0.000000 	0.000000 
-0.019405535 	0.000000 	0.000000 	0.000000 
-0.019738817 	0.000000 	0.000000 	0.000000 
-0.020072098 	0.000000 	0.000000 	0.000000 
-0.020405380 	0.000000 	0.000000 	0.000000 
-0.020738661 	0.000000 	0.000000 	0.000000 
-0.021071943 	0.000000 	0.000000 	0.000000 
-0.021405225 	0.000000 	0.000000 	0.000000 
-0.021738506 	0.000000 	0.000000 	0.000000 
-0.022071788 	0.000000 	0.000000 	0.000000 
-0.022405069 	0.000000 	0.000000 	0.000000 
-0.022738351 	0.000000 	0.000000 	0.000000 
-0.023071632 	0.000000 	0.000000 	0.000000 
-0.023404914 	0.000000 	0.000000 	0.000000 
-0.023738196 	0.000000 	0.000000 	0.000000 
-0.024071477 	0.000000 	0.000000 	0.000000 
-0.024404759 	0.000000 	0.000000 	0.000000 
-0.022389626 	0.000000 	0.000000 	0.000000 
-0.020374494 	0.000000 	0.000000 	0.000000 
-0.018359361 	0.000000 	0.000000 	0.000000 
-0.016344229 	0.000000 	0.000000 	0.000000 
-0.014329096 	0.000000 	0.000000 	0.000000 
-0.012313963 	0.000000 	0.000000 	0.000000 
-0.010298831 	0.000000 	0.000000 	0.000000 
-0.008283698 	0.000000 	0.000000 	0.000000 
-0.006268566 	0.000000 	0.000000 	0.000000 
-0.004253433 	0.000000 	0.000000 	0.000000 
-0.002238301 	0.000000 	0.000000 	0.000000 
-0.000223168 	0.000000 	0.000000 	0.000000 
0.001791964 	0.000000 	0.000000 	0.000000 
0.003807097 	0.000000 	0.000000 	0.000000 
0.005822230 	0.000000 	0.000000 	0.000000 
0.007837362 	0.000000 	0.000000 	0.000000 
0.009852495 	0.000000 	0.000000 	0.000000 
0.011867627 	0.000000 	0.000000 	0.000000 
0.013882760 	0.000000 	0.000000 	0.000000 
0.015897892 	0.000000 	0.000000 	0.000000 
0.016011609 	0.000000 	0.000000 	0.000000 
0.016125325 	0.000000 	0.000000 	0.000000 
